X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1753164,5970552,600270,,506631,0,,0,1,,Null,2018/2019,MAHURANGI EAST ROAD,SANDSPIT ROAD,,Serious Crash,No,2018,,West,,0,,Hill Road,,,,,,Overcast,139501,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,Null,1,0,,76,Auckland,Give way,,,,,0,0,Open,0,,,Fine,Null
1757424,5919622,600271,,514103,0,,1,0,,Null,2018/2019,SYMONDS ST,WHITAKER PLACE,,Serious Crash,No,2018,,North,,0,,Flat,,,,,,Overcast,437000,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1751850.382,5876955.819,600285,,521151,0,,0,2,,Null,2018/2019,AWHITU ROAD,TAURANGARURU ROAD,,Serious Crash,No,2019,,East,,0,,Flat,,,,,,Overcast,831200,3,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,70,,None,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1765544,5904252,600290,,524603,0,,0,0,,West,2018/2019,CAVENDISH DRIVE,GLASGOW AVENUE,,Serious Crash,No,2019,,East,,0,,Hill Road,,,,,,Bright sun,674100,0,0,1,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1712634.077,5963520.965,600384,35,506642,0,0,0,1,0,Null,2018/2019,SOUTH HEAD ROAD,TRIG ROAD,,Serious Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Overcast,210100,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Unsealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,0,0,0,Heavy rain,Null
1756721.629,5920438.133,600465,,514102,1,,1,0,,Null,2018/2019,WELLESLEY STREET WEST,SALE STREET,,Serious Crash,No,2019,,West,,0,,Hill Road,,,,,,Bright sun,433700,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1772189,5902201,600590,,523813,0,0,0,1,1,Null,2018/2019,MILL ROAD,RANFURLY ROAD,,Serious Crash,No,2018,0,North,0,0,0,Flat,0,,0,,0,Dark,759600,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,On,0,0,,76,Auckland,Stop,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1755953,5919463,600648,,514000,0,,1,2,,South,2018/2019,PONSONBY ROAD,WILLIAMSON AVENUE,,Serious Crash,No,2018,,North,,0,,Flat,,,,,,Dark,413700,0,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,40,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1756831.098,5920397.717,600765,,514102,0,,0,1,,West,2018/2019,WELLESLEY ST WEST,NELSON ST,,Serious Crash,No,2019,,East,,0,,Hill Road,,,,,,Bright sun,432700,0,0,1,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1769889.439,5899336.892,600825,,523920,0,0,0,3,0,South,2018/2019,SOUTHERN MOTORWAY,GT SOUTH OBR,,Fatal Crash,Yes,2019,0,North,0,1,0,Flat,1,,0,,0,Dark,768005,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,2,0,100,0,On,1,0,80,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1767320,5901246,601016,,524720,0,,0,1,,Null,2018/2019,RUSSELL ROAD,KENT ROAD,,Serious Crash,No,2018,,East,,0,,Flat,,,,,,Overcast,777502,5,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,1,0,Urban,0,,,Light rain,Null
1768906,5905871,601023,,523711,0,0,0,1,0,Null,2017/2018,TE IRIRANGI DRIVE,DAWSON ROAD,,Serious Crash,No,2018,0,East,0,0,0,Flat,0,Easter,0,,0,Dark,713005,1,0,0,6,0,0,0,0,0,,0,2,Auckland Region,Nil,2-way,Sealed,0,0,1,0,60,0,On,1,0,,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1730334,5930882,601054,75,506652,0,0,0,2,0,East,2018/2019,SH 16,MCPIKE ROAD,,Serious Crash,Yes,2018,0,North,1,0,0,Flat,0,,0,,0,Overcast,218000,2,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1777495,5911375,601122,65,523202,0,,0,2,,South,2018/2019,WHITFORD-MARAETAI ROAD,HENSON ROAD,,Serious Crash,No,2018,,North,,0,,Flat,,,,,,Overcast,718300,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,100,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Open,0,,,Light rain,Null
1775787,5901193,601135,,525201,0,0,0,1,0,North,2017/2018,ALFRISTON-ARDMORE ROAD,CLEVEDON-TAKANINI ROAD,,Serious Crash,No,2018,0,North,0,0,0,Flat,0,,0,,0,Bright sun,761100,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1768163,5904993,601204,,523722,0,,0,1,,North,2018/2019,DIORELLA DRIVE,CHARNTAY AVENUE,,Serious Crash,No,2018,,North,,0,,Flat,,,,,,Dark,715803,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,None,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,1,,,Light rain,Null
1747178,5913378,601236,,511100,0,,0,1,,South,2017/2018,CAPTAIN SCOTT ROAD,EVANS ROAD,,Serious Crash,No,2018,,North,,0,,Hill Road,,,,,,Bright sun,286600,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1758660,5918740,601306,,517400,0,,0,1,,Null,2017/2018,PARNELL ROAD,GEORGE ST,,Serious Crash,No,2018,,South,,0,,Flat,,,,,,Dark,450701,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Light rain,Null
1753932,5915487,601331,,517702,1,,0,1,,Null,2018/2019,MOUNT ALBERT ROAD,EUSTON ROAD,,Serious Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,542400,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1756572,5919426,601362,,514200,0,,0,1,,East,2017/2018,KARANGAHAPE ROAD,KARANGAHAPE OBR,,Serious Crash,No,2018,,West,,0,,Flat,,,,,,Overcast,412000,0,0,1,4,,,0,,,,,,Auckland Region,Bridge,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1760402,5907643,601413,,524510,0,0,0,2,0,South,2018/2019,SH 20,CENTRAL PARK FTBR,,Serious Crash,Yes,2018,0,South,0,0,0,Flat,1,,0,,0,Twilight,736900,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1744380,5918243,601481,,513302,0,0,0,2,0,West,2017/2018,SWANSON ROAD,RATHGAR ROAD,,Serious Crash,No,2018,0,West,0,0,1,Flat,0,,0,,0,Dark,233400,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,1,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1750138,5949418,601634,,505805,0,,0,0,,North,2018/2019,MAIRE ROAD,GRAND DRIVE,,Serious Crash,No,2018,,East,,0,,Hill Road,,,,,,Bright sun,176403,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1767774,5904295,601740,,524604,0,,0,2,,Null,2017/2018,MANUKAU STATION ROAD,GREAT SOUTH ROAD,,Serious Crash,No,2018,,East,,0,,Flat,,,,,,Dark,780302,2,0,0,8,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Light rain,Null
1764188,5877918,601759,,521121,0,,0,1,,East,2018/2019,WAIUKU ROAD,ROGERS ROAD,,Serious Crash,No,2018,,West,,0,,Hill Road,,,,,,Dark,825201,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,80,,None,0,0,,76,Auckland,Unknown,,,,,1,0,Open,0,,,Fine,Null
1755794,5921147,601797,,515202,0,,0,0,,North,2017/2018,SH 1N,FANSHAWE ON NBD,,Serious Crash,Yes,2018,,West,,0,,Flat,,,,,,Overcast,425600,0,0,1,5,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,80,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,1,,,Fine,Null
1752914,5934957,602001,,508701,0,,0,2,,Null,2017/2018,OTEHA VALLEY ROAD,OTEHA VALLEY OFF NBD,,Serious Crash,No,2018,,West,,0,,Flat,,,,,,Bright sun,179000,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,2,,,Fine,Null
1755253,5878238,602240,,521152,0,,0,2,,Null,2018/2019,GLENBROOK-WAIUKU ROAD,PUKEOWARE ROAD,,Serious Crash,No,2018,,North,,0,,Hill Road,,,,,,Overcast,832900,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Open,0,,,Fine,Null
1756660,5920536,602258,,514102,0,,0,1,,West,2018/2019,VICTORIA ST WEST,DOCK ST,,Serious Crash,No,2018,,West,,0,,Hill Road,,,,,,Twilight,433700,0,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1756993,5905348,602288,,524200,0,0,0,0,0,Null,2018/2019,ORUARANGI ROAD,WAIPOURI ROAD,,Serious Crash,No,2018,0,South,0,0,1,Flat,0,,0,,0,Overcast,726900,0,0,1,2,0,1,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1720710,5937365,602344,,506642,0,0,0,0,0,East,2017/2018,RIMMER ROAD,COAST ROAD,,Serious Crash,No,2018,0,North,0,0,0,Null,0,Queens Birthday,0,,0,Overcast,210600,0,0,0,,0,1,1,0,0,,0,0,Auckland Region,Nil,Off road,Unsealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1765826,5909678,602453,,523112,0,0,0,1,0,North,2017/2018,HIGHBROOK DRIVE,HIGHBROOK OFF SBD,,Serious Crash,No,2018,0,North,0,0,1,Flat,0,,0,,0,Bright sun,711302,0,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,70,0,Null,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1766267,5899890,602459,,524822,0,,0,2,,North,2018/2019,ROSCOMMON ROAD,PALMERS ROAD,,Serious Crash,No,2018,,North,,0,,Flat,,Labour Weekend,,,,Bright sun,774431,2,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1760105,5906486,602594,,524111,0,0,0,0,0,North,2017/2018,WINDRUSH CLOSE,CORNWALL ROAD,,Serious Crash,No,2018,0,North,0,0,1,Flat,0,,0,,0,Bright sun,740800,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1756558,5918424,602742,,515600,0,,0,1,,West,2017/2018,NEW NORTH ROAD,VIRGINIA AVENUE,,Serious Crash,No,2018,,South,,0,,Hill Road,,,,,,Overcast,419704,0,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Heavy rain,Null
1758075,5917556,602883,,515700,0,,0,1,,North,2018/2019,GILLIES AVENUE,ALPERS AVENUE,,Serious Crash,No,2018,,North,,0,,Flat,,,,,,Bright sun,443401,0,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1751410,5912756,602994,,514600,1,,0,0,,Null,2017/2018,BOLTON ST,TAYLOR ST,,Serious Crash,No,2018,,West,,0,,Hill Road,,,,,,Bright sun,371300,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Fine,Null
1772028,5898209,603048,,523912,0,,1,2,,North,2018/2019,PORCHESTER ROAD,SIRES PARKWAY,,Serious Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,767400,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Strong wind
1772423,5896303,603068,,525410,0,0,0,1,0,Null,2017/2018,ELLIOT ST,WOOD ST,,Serious Crash,No,2018,0,West,0,0,0,Hill Road,0,,0,,0,Overcast,791900,1,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,2,0,50,0,Null,0,0,,76,Auckland,Stop,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1747864,5945614,603080,65,506201,0,0,0,1,0,Null,2017/2018,OLD PINE VALLEY ROAD,PINE VALLEY ROAD,,Serious Crash,No,2018,0,East,0,0,0,Flat,0,,0,,0,Overcast,176700,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,76,Auckland,Give way,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1769247,5907566,603088,,523711,0,,0,1,,North,2017/2018,Z PETROL STATION,ORMISTON ROAD,,Serious Crash,No,2018,,North,,0,,Flat,,,,,,Overcast,712304,0,0,0,0,,,0,,,1,,,Auckland Region,Nil,Off road,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1771215.097,5900388.245,603335,,523817,0,0,0,1,0,Null,2018/2019,PORCHESTER ROAD,SHERIFF PLACE,,Serious Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Dark,759732,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,60,0,On,0,0,,76,Auckland,Stop,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1759945.367,5907299.539,603345,,524112,0,,0,4,,South,2019/2020,BADER DRIVE,BADER OBR,,Serious Crash,No,2020,,North,,0,,Flat,,,,,,Bright sun,737500,0,0,0,2,,,0,,,,,,Auckland Region,Overpass,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1750595.738,5914595.186,603483,,514402,0,,0,1,,East,2018/2019,GREAT NORTH ROAD,WHAU BR,,Serious Crash,No,2019,,East,,0,,Flat,,,,,,Overcast,381301,0,0,0,2,,,0,,,1,,,Auckland Region,Bridge,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1740285.868,5911442.924,603512,,513020,0,,0,2,,North,2019/2020,SCENIC DRIVE,QUINNS ROAD,,Serious Crash,No,2019,,North,,0,,Hill Road,,,,,,Bright sun,280302,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,70,,None,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1777239.896,5882689.362,603581,,521160,0,,0,1,,Null,2018/2019,BARBER ROAD,PAPARATA ROAD,,Serious Crash,No,2019,,South,,0,,Hill Road,,,,,,Bright sun,814800,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,None,0,0,,76,Auckland,Give way,,,,,1,0,Urban,0,,,Fine,Null
1753017.769,5912487.835,603583,,518902,0,,0,1,,Null,2018/2019,WHITE SWAN ROAD,HILLSBOROUGH ROAD,,Serious Crash,No,2019,,East,,0,,Hill Road,,,,,,Bright sun,586700,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1773080.268,5913282.262,603600,,523102,1,,0,1,,Null,2018/2019,SANDSPIT ROAD,SOMERVILLE ROAD,,Serious Crash,No,2019,,South,,0,,Flat,,,,,,Overcast,711035,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1755036.209,5929213.056,603678,,508320,0,,1,0,,Null,2019/2020,WAIRAU ROAD,TARGET ROAD,,Serious Crash,No,2019,,South,,0,,Hill Road,,,,,,Dark,196600,1,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Light rain,Null
1752289.935,5938677.415,603760,,506300,0,,0,2,,North,2019/2020,EAST COAST RD (SILVERDALE/REDVALE,RODEO DRIVE,,Serious Crash,No,2019,,North,,0,,Hill Road,,,,,,Overcast,176103,1,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,80,,None,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1774653.468,5894858.274,603894,,525510,0,0,0,1,0,Null,2019/2020,HUNUA ROAD,BOUNDARY ROAD,,Fatal Crash,No,2019,0,South,0,1,1,Flat,0,,0,,1,Dark,801500,0,0,0,2,0,1,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,70,0,On,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1752075.596,5915455.965,603926,,517902,0,,0,1,,West,2019/2020,SH 20,MAIORO STREET OFF RAMP,,Serious Crash,Yes,2020,,South,,0,,Flat,,,,,,Overcast,519701,0,0,1,3,,,0,,,,,,Auckland Region,Tunnel,1-way,Sealed,,0,1,,80,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Open,1,,,Light rain,Null
1764912.553,5911724.117,603988,,520500,0,0,0,1,0,West,2019/2020,PANAMA ROAD,CARBINE ROAD,,Serious Crash,No,2020,0,West,0,0,0,Flat,0,,1,,0,Bright sun,635602,2,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1764359.656,5914766.389,604056,,520303,0,,0,1,,South,2019/2020,MOUNT WELLINGTON HIGHWAY,ELLERSLIE-PANMURE HIGHWAY,,Serious Crash,No,2019,,West,,0,,Flat,,,,,,Bright sun,627400,0,0,0,4,,,0,,,1,,,Auckland Region,Tram lines,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1749261.352,5913605.604,604068,,511303,0,,0,2,,Null,2019/2020,TITIRANGI ROAD,MARGAN AVENUE,,Serious Crash,No,2020,,North,,0,,Hill Road,,,,,,Bright sun,264913,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1757856.141,5920834.52,604140,,514101,1,,0,1,,Null,2019/2020,BRITOMART PLACE,GALWAY STREET,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Dark,438103,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1770619.97,5904353.422,604308,,523818,0,,0,2,,South,2019/2020,REDOUBT RD (MANUKAU HEIGHTS) (SE),MURPHYS ROAD,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,760400,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1760336.074,5903441.613,604312,,524200,0,0,0,1,0,Null,2018/2019,PUHINUI ROAD,HAPE DRIVE,,Fatal Crash,Yes,2019,0,West,0,1,0,Flat,1,,0,,1,Dark,727200,0,0,0,2,0,0,0,1,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,1,Fine,Null
1753133.424,5933929.659,604329,,508701,0,0,0,0,0,South,2018/2019,01N-0398/11.65-D,MCCLYMONTS OBR,,Serious Crash,Yes,2019,0,South,0,0,0,Flat,1,,0,,0,Overcast,178900,1,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,1,0,Open,2,0,0,Fine,Null
1740573.176,5924371.468,604479,,513701,0,0,0,1,0,North,2019/2020,NIXON RD ,HENWOOD ROAD,,Serious Crash,No,2019,0,North,0,0,0,Hill Road,0,,0,,0,Overcast,229400,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,1,0,Open,0,0,0,Light rain,Null
1733125.776,5935311.896,604518,,506653,0,0,0,0,0,West,2018/2019,OLD NORTH RD (KUMEU),TAYLOR ROAD,,Serious Crash,No,2019,0,West,0,0,1,Hill Road,0,,0,,0,Dark,217701,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,None,1,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1733936.306,5928025.674,604634,,506652,0,0,0,0,1,East,2018/2019,FOSTER RD,KAURI CRESCENT,,Serious Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Dark,219301,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1752766.345,5934059.039,604644,,508701,0,,1,1,,South,2019/2020,CIVIC CRESCENT,DON MCKINNON DRIVE,,Serious Crash,No,2019,,West,,0,,Flat,,,,,,Bright sun,178900,1,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,30,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1744429.92,5925612.444,604655,,513410,0,,0,1,,Null,2018/2019,SPEDDING ROAD,TRIG ROAD,,Serious Crash,No,2019,,East,,0,,Flat,,,,,,Dark,223600,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,80,,None,0,0,,76,Auckland,Give way,,,,,1,0,Open,0,,,Fine,Null
1767831.419,5886550.717,604819,,521122,0,,0,2,,West,2019/2020,022-0000/03.71,PUHITAHI HILL ROAD,,Serious Crash,Yes,2019,,North,,0,,Hill Road,,,,,,Dark,813001,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,None,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Heavy rain,Null
1759946.603,5915698.222,604927,,519400,0,,0,2,,North,2019/2020,GREAT SOUTH RD (NEWMARKET) (CWC),PURIRI AVENUE,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,616900,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,1,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1756967.395,5920282.852,605106,,514102,0,,0,2,,Null,2019/2020,HOBSON STREET,PACIFIC PLACE,,Serious Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,434104,0,0,0,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1764101.804,5910462.069,605116,,521801,0,0,0,1,0,South,2019/2020,ATKINSON AVE (OTAHUHU),LUKE STREET,,Serious Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Bright sun,786600,0,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Unknown,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
1756042.19,5917392.935,605253,,518201,0,,0,0,,North,2019/2020,DOMINION ROAD,BELLWOOD AVENUE,,Serious Crash,No,2019,,South,,0,,Flat,,,,,,Dark,547800,0,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,30,76,Auckland,Unknown,,,,,1,0,Urban,0,,,Fine,Null
1774025.283,5897541.21,605296,,525630,0,,0,1,,Null,2019/2020,COSGRAVE ROAD,OLD WAIROA ROAD,,Serious Crash,No,2020,,South,,0,,Flat,,,,,,Dark,795700,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,1,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
